Year (year),State Code (state_code),State Name (state_name),District Code (district_code),District Name (district_name),Block Code (block_code),Block Name (block_name),Gram Panchayat Code (gp_code),Gram Panchayat Name (gp_name),Village Code (village_code),Village Name (village_name),Total Households (tot_hh),Farm Activity Households (farm_activity_hhs),Non-Farm Activity Households (non_farm_activity_hhs),Government Seed Centres Available (govt_seed_centres),Watershed Development Projects Available (watershed_dev_projects),Community Rainwater Harvesting Systems Available (community_rainwater_harvesting),Farmer Collectives Available (farmers_collectives),Food Grain Warehouses Available (food_grain_warehouses),Primary Processing Facilities Available (primary_processing_facilities),Custom Hiring Centres Available (custom_hiring_centres)
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176155","Salwa","546204","Salva",447,250,100,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176146","Rameshwar","546257","Rameshwar",100,35,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176084","Devjana","546216","Devjana",265,200,30,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176137","Nimtok","546188","Nimtok",154,140,10,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176102","Jamb T Sindgi","546189","Jam",343,300,40,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176106","Jatalwadi","546128","Jatalwadi",225,200,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176092","Dongarkada","546264","Dongarkada",1264,1250,10,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176100","Harwadi","546177","Harwadi",155,120,10,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176112","Kandli","546229","Kandli",1000,700,260,false,false,false,"No",false,true,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176072","Bhurkyachi Wadi","546227","Bhurkyachiwadi",275,125,100,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176093","Phutana","546232","Phutana",340,100,120,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176076","Bothi","546243","Bothi",392,300,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176166","Takli Kanoba","546124","Takli K.",92,60,10,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176170","Tondapur","546236","Tondapur",795,795,0,true,true,true,"FPOs",true,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176133","Mundhal","546126","Mundhal",155,130,24,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176071","Bhosi","546230","Bhosi",220,200,10,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176070","Bhategaon","546254","Bhategaon",410,350,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176173","Umardarawadi","546237","Umardarawadi",183,150,20,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176122","Krishnapur T-S-","546215","Krishnapur Tarf Shewala",115,50,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176123","Khumbharwadi T Chafnath","546156","Kumbharwadi",250,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176085","Dhanora (J)","546131","Dhanora J.",338,300,38,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176147","Raeshwar T","546246","Rameshwar Tanda",300,90,100,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176090","Dongargaonnaka","546136","Wagdara",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176090","Dongargaonnaka","546137","Dongargaon Naka",186,150,20,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176090","Dongargaonnaka","546146","Gangapur",62,50,10,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176064","Asola","546178","Mhaisgavhan",200,180,20,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176064","Asola","546181","Asola",255,215,20,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176172","Umra","546143","Shiwani Kh.",204,183,21,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176172","Umra","546162","Umara",160,150,10,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176172","Umra","546163","Hatmali",161,150,5,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176129","Malegao","546152","Malegaon",230,110,100,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176129","Malegao","546192","Arati",37,10,15,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176081","Dabhadi","546233","Dabhadi",90,44,40,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176081","Dabhadi","546252","Mahalingi",145,120,22,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176160","Shenodi","546125","Shenodi",337,95,30,false,true,true,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176120","Kondur","546208","Kondhur",500,450,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176062","Aada","546220","Ada",140,80,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176079","Chinchordi","546206","Chichordi",150,125,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176174","Wadgaon T Jawal","546261","Wadgaon Tarf Jawala",398,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176174","Wadgaon T Jawal","546262","Wasphal",120,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176174","Wadgaon T Jawal","546263","Krishnapur Tarf Jawala",4,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176179","Warud","546265","Warud",165,90,75,true,true,true,"Both",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176184","Yelki","546203","Yelki",498,450,35,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176130","Masod","546129","Masod",466,400,66,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176111","Kamtha","546202","Kamtha",220,205,15,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176180","Yadshi","546238","Yedsi Tanda",145,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176180","Yadshi","546239","Yedsi",158,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176127","Mahari B","546118","Mahari Bk",148,100,40,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176127","Mahari B","546122","Mahari Kh.",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176127","Mahari B","546142","Kalamnuri",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176127","Mahari B","546158","Dhumka",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176127","Mahari B","546161","Waspangara",17,5,12,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176116","Kawadi","546199","Kawadi",170,60,70,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176168","Tova","546226","Tovha",162,150,12,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176121","Koperwadi","546244","Koparwadi",193,150,43,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176075","Boldawadi","546183","Boldawadi",116,50,60,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176142","Pimpri B-","546201","Pimpri Bk.",204,200,4,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176176","Wakodi","546138","Wakodi",1033,600,150,false,false,false,"No",false,true,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176109","Kalamkonda (K)","546166","Kalamkonda Kh.",305,230,70,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176086","Dholkyachiwadi","546133","Dholkyachi Wadi",330,80,110,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176126","Kurtadi","546235","Kurtadi",352,150,120,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176161","Shewala","546200","Shewala",977,300,350,true,false,false,"No",false,true,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176186","Zunzunwadi","546253","Zunzunwadi",105,80,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176080","Chuncha","546251","Chuncha",704,600,100,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176104","Jamgavhan","546248","Jamgavhan",269,240,25,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176104","Jamgavhan","546249","Jamgavhan Tanda (N.V.)",30,25,5,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176163","Sindagi","546190","Sindgi",700,400,300,false,true,true,"PACS",true,true,true
"2020","27","Maharashtra","477","Hingoli","4394","Kalamnuri","176157","Sapli","546211","Sapali",236,0,0,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175764","Jawala Bazar","546080","Jawala Bajar",2640,1240,1400,false,false,false,"Both",true,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175748","Devala","546011","Devala",240,180,60,false,false,false,"No",false,true,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175806","Sawali","546001","Sawali",261,201,60,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175806","Sawali","546002","Sawali Tanda",115,70,4,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175825","Wagarwadi","546066","Wangarwadi",146,100,45,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175793","Pimaladari","546048","Pimpaldari Tarf Nandapur",1050,700,350,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175778","Mardi","546075","Mardi",135,85,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175804","Sanghnaik Tanda","546059","Sanghanaik Tanda",73,61,12,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175818","Tamti Tanda","546051","Tamtitanda",180,100,80,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175768","Kathoda","546072","Kathoda",260,150,110,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175737","Asonada","546033","Mahalajgaon",85,60,22,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175737","Asonada","546041","Asonda",85,60,20,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175781","Murtijapur","546005","Murtijapur Sawangi",387,100,20,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175827","Walki","546019","Talni Pr. Aundha",150,100,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175827","Walki","546020","Walki",318,200,118,false,false,true,"Both",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175802","Rupur","546091","Rupur",375,200,175,false,false,true,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175750","Dhar","546097","Dhar",230,150,80,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175821","Umara","546076","Umra",270,220,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175814","Sukapur","546016","Sukapur",220,170,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175771","Kondasi Bk","546069","Kondashi Bk",198,72,126,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175785","Nandgaon","546000","Nandgaon",320,200,120,false,true,true,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175733","Anjanwadi","546067","Anjanwadi",520,150,350,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175812","Sirla","546078","Sirala",370,250,120,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175812","Sirla","546088","Sirala Tanda",80,50,30,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175759","Hivarkheda","546102","Hiwarkheda",200,110,90,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175749","Dewla Turk Pimpri","546008","Turk Pimpari",102,71,31,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175749","Dewla Turk Pimpri","546025","Dewala",50,38,12,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175735","Asola+ Aundha","546070","Asola Traf Aundha",670,510,160,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175760","Jadgaon","546034","Jadgaon",485,305,180,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175744","Chncholi Niloba","546110","Chincholi Nikoba",364,300,43,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175823","Wadad","546087","Wadad",350,250,100,false,false,false,"No",false,false,false
"2020","27","Maharashtra","477","Hingoli","4391","Aundha Nagnath","175828","Wasai","546027","Gongla",1,0,1,false,false,false,"No",false,false,false
