Year (year),State Code (state_code),State Name (state_name),District Code (district_code),District Name (district_name),Block Code (block_code),Block Name (block_name),Gram Panchayat Code (gp_code),Gram Panchayat Name (gp_name),Village Code (village_code),Village Name (village_name),Kutcha Wall & Roof Households (hh_kutcha_wall_roof),Kutcha Wall & Roof Households (%) (perct_hh_kutcha_wall_roof),PMAY Houses (pmay_house),PMAY Permanent Waitlist (pmay_permanent_wait_list),State Housing Scheme Houses (any_state_housing_scheme),State Housing Scheme Permanent Waitlist (any_state_housing_permanent_wait_list)
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192013","Modgaon","551638","Modgaon",184,13.62,150,2,18,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192021","Raipur Gr.","551625","Bendgaon",80,50,16,45,7,8
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192021","Raipur Gr.","551637","Raipur",25,4.39,56,42,40,14
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192021","Raipur Gr.","551657","Ashte",95,38.78,112,26,14,15
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192023","Rampur","551636","Rampur",127,9.07,127,428,10,13
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191988","Chinchani","551750","Chinchani (Ct)",106,2.31,21,27,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192011","Kasa Gr.","551696","Kasa Kh.",23,4.11,5,20,8,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192011","Kasa Gr.","551697","Bhisenagar",25,3.93,125,20,85,10
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192011","Kasa Gr.","551708","Bharad",34,6.55,150,20,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192011","Kasa Gr.","551709","Ghol",32,7.71,345,150,345,150
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192004","Govane","551736","Govane",281,48.36,300,581,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192017","Nikane Gr.","551688","Shelti",15,35.71,10,15,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192017","Nikane Gr.","551689","Pimpalshet Kh.",41,32.03,0,0,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192017","Nikane Gr.","551699","Nikane",60,16.22,0,0,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191979","Bavade","551730","Bavade",172,28.06,112,0,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191992","Dahyale Gr.","551667","Pavan",12,4.14,10,9,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191992","Dahyale Gr.","551668","Chari Tarf Jamshet",30,16.57,12,0,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191992","Dahyale Gr.","551679","Dahyale",41,3.04,49,0,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192038","Urse Gr.","551702","Ambiste",4,2.08,8,3,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192038","Urse Gr.","551703","Saye",90,37.04,20,100,20,100
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192038","Urse Gr.","551704","Urse",25,2.78,10,550,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192038","Urse Gr.","551705","Mhasad",100,95.24,10,102,27,100
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191993","Dapchari","551621","Dapchari",393,52.89,160,0,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192000","Divshi","551629","Gadchinchale",95,38.31,15,5,10,5
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192000","Divshi","551630","Divshi",50,15.72,15,10,20,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191994","Kaloli-Dedale","551729","Dedale",123,44.24,3,3,5,5
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191994","Kaloli-Dedale","551740","Kaloli",38,7.82,0,3,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191985","Chikhale","551584","Vikasnagar",23,32.39,10,0,9,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191985","Chikhale","551585","Chikhale",150,9.8,29,49,22,102
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192034","Shisane Gr.","551654","Pandhartaragaon",70,20.29,22,35,11,10
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192034","Shisane Gr.","551655","Karanjvira",300,100,200,200,10,5
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192034","Shisane Gr.","551656","Shisane",300,54.64,345,345,20,10
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191986","Chimbave","551586","Naraliwadi",57,27.54,10,10,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191986","Chimbave","551587","Chimbave",57,20.36,0,10,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192020","Rai","551601","Rai",79,18.72,0,0,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192046","Vivalvedhe Gr.","551680","Khaniv",150,44.78,105,0,2,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192046","Vivalvedhe Gr.","551681","Sonale",125,41.39,117,0,3,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192046","Vivalvedhe Gr.","551682","Vivalvedhe",185,38.54,139,6,37,6
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192046","Vivalvedhe Gr.","551683","Awadhani",282,56.18,20,20,1,20
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191987","Chinchale","551652","Chinchale",264,89.19,0,0,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191984","Charoti","551692","Charoti",5,0.54,45,0,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191969","Agwan","551613","Agwan",180,24.29,53,13,18,6
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191969","Agwan","551614","Motapada",25,10,150,13,3,3
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191970","Ambesari","551594","Ambesari",495,28.76,70,495,12,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191982","Chandigaon","551720","Chandigaon",0,0,6,6,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192031","Savate","551611","Savate",107,19.85,6,8,107,107
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192001","Gangangaon","551645","Jitgaon",35,9.94,0,0,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192001","Gangangaon","551646","Gangangaon",78,10.94,366,78,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192048","Vaki Gr.","551591","Vaki",98,24.62,0,2,3,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192048","Vaki Gr.","551592","Zarali",98,38.13,0,0,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192048","Vaki Gr.","551598","Kasara",97,22.82,58,10,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192027","Sakhare","551734","Sakhare",56,7.37,80,120,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192042","Vankas","551620","Vankas",460,64.25,0,0,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191991","Dabhon","551701","Dabhon",395,28.25,151,398,22,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191991","Dabhon","551706","Ambivali",270,19.29,8,50,25,50
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192047","Wadhadi","551693","Wadhadi",30,8.65,28,30,11,30
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192025","Ranshet Gr.","551690","Vadhane",500,46.55,300,58,15,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192025","Ranshet Gr.","551691","Ranshet",122,11.36,54,58,15,15
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192008","Kainad","551593","Kainad",500,38.37,50,25,332,332
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192008","Kainad","551596","Kosbad",35,4.19,0,0,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192007","Jamshet","551604","Paraswadi",11,4.56,8,5,5,6
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192007","Jamshet","551605","Vasantwadi",36,7.63,7,5,5,5
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192007","Jamshet","551606","Gaurwadi",5,1.19,4,12,2,5
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192007","Jamshet","551609","Jamshet",11,3.45,6,6,2,2
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192028","Saravali","551602","Junnarpada",67,6.57,33,13,5,6
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192028","Saravali","551610","Saravali",117,6.48,34,13,2,8
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192028","Saravali","551628","Patilpada",57,16.29,22,12,2,3
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192024","Rankol Gr","551700","Rankol",200,35.78,132,5,396,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192024","Rankol Gr","551735","Aine",50,18.38,0,50,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192043","Varor","551721","Ambistewadi",26,10.48,6,18,60,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192043","Varor","551723","Varor",12,1.77,9,3,2,25
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","191973","Aswe","551607","Aswe",3,0.89,9,0,0,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","237277","Pokharan","551717","Pokharan",5,3.03,50,10,6,6
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192016","Narpad","551588","Ambewadi",25,7.96,200,100,35,0
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192016","Narpad","551589","Narpad",315,40.86,150,65,25,300
"2020","27","Maharashtra","665","Palghar","4591","Dahanu","192016","Narpad","551590","Thakurwadi",20,13.7,50,50,35,0
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192373","Morekuran","552217","Morekuran",6,2.05,4,36,9,0
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192412","Tarapur","552184","Sawarai",2,2.2,0,0,0,0
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192412","Tarapur","552185","Kambode",9,4.66,0,0,0,0
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192412","Tarapur","552395","Tarapur (Ct)",31,4.43,0,0,0,0
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192401","Saphala","552293","Saphale",30,2.75,35,15,32,10
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192401","Saphala","552308","Saratodi",1,0.45,0,0,7,0
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192401","Saphala","552394","Saphala",2,0.61,2,15,1,2
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192428","Vadhiv Saravli","552309","Saravali",10,6.13,0,0,0,0
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192428","Vadhiv Saravli","552326","Vadhiv",2,1.25,5,5,2,2
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192395","Pophran","552195","Popharan",0,0,0,0,0,0
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192391","Paranali","552188","Ambatpada",2,0.87,112,0,0,0
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192391","Paranali","552189","Mundwali",30,16.13,12,2,0,0
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192391","Paranali","552191","Parnali",74,31.49,24,0,0,0
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192345","Khairepada","552378","Khaire",5,0.08,5,11,2,3
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192371","Mathane","552301","Mathane",3,1.43,2,5,5,5
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192302","Akkarpatt","552193","Akkarpatti",0,0,0,0,0,0
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192393","Pathrali","552196","Pathrali",12,13.04,0,0,0,0
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192418","Umroli","552211","Umroli",10,0.99,1,7,27,0
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192369","Manor","552392","Manor (Ct)",240,10.88,23,28,9,35
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192390","Pargaon","552290","Pargaon",97,24.74,0,76,10,64
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192394","Pochade","552357","Tamsai",50,16.23,0,13,0,0
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192394","Pochade","552363","Pochade",24,14.55,4,3,11,3
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192362","Lalthane","552271","Lalthane",10,4.2,30,5,1,1
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192333","Haloli","552367","Haloli",41,5.53,9,112,20,3
"2020","27","Maharashtra","665","Palghar","4596","Palghar","192333","Haloli","552370","Bot",19,6.71,4,34,9,0
